,name,customer_id,rating
730,Upgradable asynchronous product,86,5
731,Adaptive disintermediate matrices,56,5
732,Multi-channeled content-based superstructure,186,5
733,Inverse empowering approach,244,5
734,Visionary regional methodology,204,5
735,Polarized impactful installation,116,5
736,Focused systemic matrix,164,5
737,Horizontal client-driven success,209,5
738,Self-enabling 3rdgeneration portal,124,5
739,Upgradable asynchronous product,184,5
740,Focused systemic matrix,223,5
741,Visionary regional methodology,215,5
742,Balanced client-server encoding,95,5
743,Horizontal client-driven success,147,5
744,Visionary regional methodology,122,5
745,Up-sized dynamic function,125,5
746,Horizontal client-driven success,231,5
747,Up-sized dynamic function,214,5
748,Triple-buffered regional support,92,5
749,Horizontal client-driven success,182,5
750,Self-enabling national workforce,113,5
751,Inverse empowering approach,145,5
752,Horizontal client-driven success,165,5
753,Polarized impactful installation,219,5
754,Polarized impactful installation,58,5
755,Up-sized dynamic function,127,5
756,Up-sized dynamic function,86,5
757,Up-sized dynamic function,198,5
758,Balanced client-server encoding,102,5
759,Up-sized dynamic function,102,5
760,Polarized impactful installation,210,5
761,Balanced client-server encoding,88,5
762,Balanced client-server encoding,186,5
763,Inverse empowering approach,153,5
764,Open-architected mission-critical parallelism,206,5
765,Open-architected mission-critical parallelism,118,5
766,Triple-buffered value-added website,117,5
767,Versatile actuating product,148,5
768,Virtual object-oriented paradigm,237,5
769,Virtual object-oriented paradigm,108,5
770,Operative multimedia contingency,119,5
771,Versatile actuating product,144,5
772,Versatile actuating product,85,5
773,Reverse-engineered exuding project,72,5
774,Reverse-engineered exuding project,86,5
775,Versatile actuating product,172,5
776,Versatile actuating product,234,5
777,Versatile actuating product,202,5
778,Virtual object-oriented paradigm,236,5
779,Triple-buffered heuristic secured line,139,5
780,Versatile actuating product,190,5
781,Versatile actuating product,156,5
782,Reverse-engineered exuding project,168,5
783,Reverse-engineered exuding project,76,5
784,Triple-buffered heuristic secured line,147,5
785,Triple-buffered heuristic secured line,189,5
786,Triple-buffered heuristic secured line,227,5
787,Right-sized motivating benchmark,91,5
788,Business-focused 5thgeneration customer loyalty,238,5
789,Triple-buffered heuristic secured line,112,5
790,Right-sized motivating benchmark,139,5
791,Business-focused 5thgeneration customer loyalty,74,5
792,Triple-buffered heuristic secured line,58,5
793,Compatible mobile help-desk,132,5
794,Compatible mobile help-desk,86,5
795,Progressive 6thgeneration infrastructure,144,5
796,Triple-buffered heuristic secured line,95,5
797,Versatile even-keeled database,90,5
798,Fully-configurable 24hour website,176,5
799,Virtual object-oriented paradigm,59,5
800,Mandatory solution-oriented project,199,5
801,Operative multimedia contingency,99,5
802,Virtual national frame,74,5
803,Virtual object-oriented paradigm,81,5
804,Virtual object-oriented paradigm,140,5
805,Triple-buffered heuristic secured line,235,5
806,Versatile actuating product,71,5
807,Triple-buffered heuristic secured line,140,5
808,Versatile actuating product,90,5
809,Versatile actuating product,168,5
810,Versatile actuating product,112,5
811,Versatile actuating product,229,5
812,Virtual object-oriented paradigm,212,5
813,Mandatory solution-oriented project,60,5
814,Triple-buffered heuristic secured line,54,5
815,Fundamental systematic adapter,228,5
816,Face-to-face real-time access,144,5
817,Fundamental systematic adapter,150,5
818,Fundamental systematic adapter,76,5
819,Face-to-face real-time access,76,5
820,Down-sized methodical firmware,194,5
821,Automated contextually-based encryption,147,5
822,Enhanced discrete implementation,203,5
823,Virtual national frame,200,5
824,Fundamental systematic adapter,228,5
825,Mandatory solution-oriented project,171,5
826,Compatible mobile help-desk,220,5
827,Fundamental systematic adapter,95,5
828,Switchable mobile architecture,155,5
829,Mandatory solution-oriented project,191,5
830,Fundamental systematic adapter,54,5
831,Enhanced discrete implementation,118,5
832,Focused global access,171,5
833,Focused global access,181,5
834,Switchable mobile architecture,154,5
835,Switchable mobile architecture,234,5
836,Fundamental systematic adapter,85,5
837,Face-to-face real-time access,199,5
838,Down-sized methodical firmware,132,5
839,Virtual national frame,205,5
840,Virtual national frame,219,5
841,Triple-buffered heuristic secured line,209,5
842,Right-sized motivating benchmark,58,5
843,Right-sized motivating benchmark,238,5
844,Right-sized motivating benchmark,86,5
845,Compatible mobile help-desk,99,5
846,Down-sized methodical firmware,98,5
847,Face-to-face real-time access,61,5
848,Profit-focused interactive database,135,5
849,Compatible mobile help-desk,53,5
850,Virtual object-oriented paradigm,104,5
851,Triple-buffered heuristic secured line,240,5
852,Profit-focused interactive database,225,5
853,Compatible mobile help-desk,62,5
854,Enhanced discrete implementation,198,5
855,Face-to-face real-time access,73,5
856,Down-sized methodical firmware,167,5
857,Profit-focused interactive database,136,5
858,Face-to-face real-time access,227,5
859,Down-sized methodical firmware,90,5
860,Triple-buffered heuristic secured line,113,5
861,Up-sized 24/7 artificial intelligence,148,5
862,Down-sized regional collaboration,248,5
863,Ergonomic attitude-oriented middleware,161,5
864,Versatile neutral help-desk,217,5
865,Optional multi-tasking hardware,217,5
866,Versatile even-keeled database,231,5
867,Visionary tangible firmware,238,5
868,Total zero administration encryption,218,5
869,Ergonomic attitude-oriented middleware,233,5
870,Multi-channeled transitional secured line,229,5
871,Optional multi-tasking hardware,82,5
872,Total zero administration encryption,84,5
873,Ergonomic attitude-oriented middleware,122,5
874,Vision-oriented mission-critical application,222,5
875,Fully-configurable 24hour website,103,5
876,Versatile even-keeled database,146,5
877,Quality-focused object-oriented hardware,170,5
878,Versatile even-keeled database,55,5
879,Quality-focused object-oriented hardware,105,5
880,Quality-focused object-oriented hardware,66,5
881,Quality-focused object-oriented hardware,119,5
882,Versatile even-keeled database,197,5
883,Total zero administration encryption,186,5
884,Optional multi-tasking hardware,120,5
885,Optional multi-tasking hardware,66,5
886,Quality-focused object-oriented hardware,242,5
887,Versatile even-keeled database,229,5
888,Down-sized regional collaboration,226,5
889,Versatile even-keeled database,97,5
890,Visionary tangible firmware,235,5
891,Vision-oriented mission-critical application,206,5
892,Optional multi-tasking hardware,58,5
893,Versatile even-keeled database,152,5
894,Optional multi-tasking hardware,160,5
895,Optional multi-tasking hardware,123,5
896,Optional multi-tasking hardware,218,5
897,Multi-channeled transitional secured line,157,5
898,Multi-channeled transitional secured line,88,5
899,Total zero administration encryption,203,5
900,Optional multi-tasking hardware,93,5
901,Vision-oriented mission-critical application,102,5
902,Vision-oriented mission-critical application,167,5
903,Multi-channeled transitional secured line,224,5
904,Total zero administration encryption,90,5
905,Optional multi-tasking hardware,95,5
906,Multi-channeled transitional secured line,60,5
907,Versatile even-keeled database,114,5
908,Quality-focused object-oriented hardware,220,5
909,Total zero administration encryption,114,5
910,Up-sized 24/7 artificial intelligence,54,5
911,User-friendly user-facing firmware,56,5
912,Versatile neutral help-desk,63,5
913,Robust dedicated help-desk,241,5
914,Versatile even-keeled database,201,5
915,User-friendly user-facing firmware,158,5
916,User-friendly user-facing firmware,97,5
917,Versatile client-driven Graphic Interface,204,5
918,Business-focused 5thgeneration customer loyalty,186,5
919,User-friendly user-facing firmware,211,5
920,Multi-channeled transitional secured line,139,5
921,Multi-channeled transitional secured line,97,5
922,Optimized human-resource intranet,241,5
923,Business-focused 5thgeneration customer loyalty,198,5
924,User-friendly user-facing firmware,56,5
925,Fully-configurable 24hour website,225,5
926,Multi-channeled transitional secured line,63,5
927,Compatible mobile help-desk,88,5
928,Versatile even-keeled database,228,5
929,Optimized human-resource intranet,72,5
930,Up-sized 24/7 artificial intelligence,200,5
931,Up-sized 24/7 artificial intelligence,51,5
932,Versatile even-keeled database,241,5
933,User-friendly user-facing firmware,233,5
934,Total zero administration encryption,250,5
935,Quality-focused object-oriented hardware,112,5
936,Robust dedicated help-desk,164,5
937,Versatile neutral help-desk,123,5
938,Quality-focused object-oriented hardware,112,5
939,Versatile client-driven Graphic Interface,165,5
940,Quality-focused object-oriented hardware,201,5
941,Versatile client-driven Graphic Interface,67,5
942,Ergonomic attitude-oriented middleware,78,5
943,Versatile client-driven Graphic Interface,98,5
944,Fully-configurable 24hour website,52,5
945,Quality-focused object-oriented hardware,214,5
946,User-friendly user-facing firmware,55,5
947,User-friendly user-facing firmware,79,5
948,User-friendly user-facing firmware,170,5
949,Versatile client-driven Graphic Interface,229,5
950,Robust dedicated help-desk,129,5
951,Versatile client-driven Graphic Interface,222,5
952,Robust dedicated help-desk,225,5
953,Optimized human-resource intranet,235,5
954,User-friendly user-facing firmware,136,5
955,User-friendly user-facing firmware,151,5
956,Mandatory solution-oriented project,64,5
957,Fundamental systematic adapter,192,5
958,Virtual object-oriented paradigm,88,5
959,Object-based hybrid methodology,96,5
960,Cross-group transitional secured line,105,5
961,Quality-focused transitional moratorium,186,5
962,Object-based hybrid methodology,216,5
963,Quality-focused transitional moratorium,205,5
964,Ergonomic static hardware,113,5
965,Object-based hybrid methodology,207,5
966,Optimized uniform strategy,114,5
967,Ergonomic static hardware,128,5
968,Front-line directional middleware,173,5
969,Pre-emptive national matrix,238,5
970,Pre-emptive national matrix,105,5
971,Quality-focused transitional moratorium,129,5
972,Pre-emptive national matrix,153,5
973,Ergonomic static hardware,224,5
974,Devolved contextually-based utilization,205,5
975,Ergonomic static hardware,89,5
976,Devolved contextually-based utilization,159,5
977,Front-line directional middleware,118,5
978,Front-line directional middleware,124,5
979,Devolved contextually-based utilization,146,5
980,Cross-group transitional secured line,161,5
981,Cross-group transitional secured line,229,5
982,Ameliorated bottom-line middleware,240,5
983,Cross-group transitional secured line,188,5
984,Reverse-engineered maximized data-warehouse,113,5
985,Reverse-engineered maximized data-warehouse,105,5
986,Optimized uniform strategy,115,5
987,Business-focused system-worthy policy,184,5
988,Cross-group transitional secured line,159,5
989,Optimized uniform strategy,192,5
990,Business-focused system-worthy policy,186,5
991,Cloned full-range paradigm,166,5
992,Multi-lateral non-volatile matrices,104,5
993,Optimized uniform strategy,116,5
994,Cross-group transitional secured line,189,5
995,Business-focused system-worthy policy,77,5
996,Quality-focused transitional moratorium,102,5
997,Object-based hybrid methodology,229,5
998,Multi-lateral non-volatile matrices,94,5
999,Pre-emptive national matrix,122,5
1000,Cross-group transitional secured line,93,5
1001,Cross-group transitional secured line,104,5
1002,Optimized uniform strategy,105,5
1003,Object-based hybrid methodology,93,5
1004,Devolved contextually-based utilization,84,5
1005,Optimized uniform strategy,76,5
1006,Fundamental systematic adapter,173,5
1007,Phased reciprocal concept,185,5
1008,Universal optimizing focus group,113,5
1009,Phased reciprocal concept,132,5
1010,Phased reciprocal concept,168,5
1011,Phased upward-trending process improvement,58,5
1012,Phased upward-trending process improvement,205,5
1013,Phased upward-trending process improvement,241,5
1014,Devolved contextually-based utilization,176,5
1015,Phased upward-trending process improvement,89,5
